Date,Open,Close,Volume,Daily_Price_Change,Price_lag1,Vol_lag1,Price_lag2,Vol_lag2,Price_lag3,Vol_lag3,Price_lag4,Vol_lag4,Price_lag5,Vol_lag5
3/7/13,1541.459961,1544.26001,3634710000,0.001816492,0.001084513,5.66E+12,0.009566017,5.53E+12,0.004610723,5.20E+12,0.002323855,5.60E+12,-0.00086408,5.93E+12
3/8/13,1544.26001,1551.180054,3652260000,0.004481139,0.001816492,5.61E+12,0.001084513,5.66E+12,0.009566017,5.53E+12,0.004610723,5.20E+12,0.002323855,5.60E+12
3/11/13,1551.150024,1556.219971,3091080000,0.003268508,0.004481139,5.65E+12,0.001816492,5.61E+12,0.001084513,5.66E+12,0.009566017,5.53E+12,0.004610723,5.20E+12
3/12/13,1556.219971,1552.47998,3274910000,-0.002403253,0.003268508,4.80E+12,0.004481139,5.65E+12,0.001816492,5.61E+12,0.001084513,5.66E+12,0.009566017,5.53E+12
3/13/13,1552.47998,1554.52002,3073830000,0.001314052,-0.002403253,5.09E+12,0.003268508,4.80E+12,0.004481139,5.65E+12,0.001816492,5.61E+12,0.001084513,5.66E+12
3/14/13,1554.52002,1563.22998,3459260000,0.00560299,0.001314052,4.78E+12,-0.002403253,5.09E+12,0.003268508,4.80E+12,0.004481139,5.65E+12,0.001816492,5.61E+12
3/15/13,1563.209961,1560.699951,5175850000,-0.001605677,0.00560299,5.39E+12,0.001314052,4.78E+12,-0.002403253,5.09E+12,0.003268508,4.80E+12,0.004481139,5.65E+12
3/18/13,1560.699951,1552.099976,3164560000,-0.005510332,-0.001605677,8.08E+12,0.00560299,5.39E+12,0.001314052,4.78E+12,-0.002403253,5.09E+12,0.003268508,4.80E+12
3/19/13,1552.099976,1548.339966,3796210000,-0.002422531,-0.005510332,4.93E+12,-0.001605677,8.08E+12,0.00560299,5.39E+12,0.001314052,4.78E+12,-0.002403253,5.09E+12
3/20/13,1548.339966,1558.709961,3349090000,0.006697492,-0.002422531,5.88E+12,-0.005510332,4.93E+12,-0.001605677,8.08E+12,0.00560299,5.39E+12,0.001314052,4.78E+12
3/21/13,1558.709961,1545.800049,3243270000,-0.008282434,0.006697492,5.20E+12,-0.002422531,5.88E+12,-0.005510332,4.93E+12,-0.001605677,8.08E+12,0.00560299,5.39E+12
3/22/13,1545.900024,1556.890015,2948380000,0.007109121,-0.008282434,5.03E+12,0.006697492,5.20E+12,-0.002422531,5.88E+12,-0.005510332,4.93E+12,-0.001605677,8.08E+12
3/25/13,1556.890015,1551.689941,3178170000,-0.003340039,0.007109121,4.57E+12,-0.008282434,5.03E+12,0.006697492,5.20E+12,-0.002422531,5.88E+12,-0.005510332,4.93E+12
3/26/13,1551.689941,1563.77002,2869260000,0.007785111,-0.003340039,4.94E+12,0.007109121,4.57E+12,-0.008282434,5.03E+12,0.006697492,5.20E+12,-0.002422531,5.88E+12
3/27/13,1563.75,1562.849976,2914210000,-0.000575555,0.007785111,4.47E+12,-0.003340039,4.94E+12,0.007109121,4.57E+12,-0.008282434,5.03E+12,0.006697492,5.20E+12
3/28/13,1562.859985,1569.189941,3304440000,0.004050239,-0.000575555,4.56E+12,0.007785111,4.47E+12,-0.003340039,4.94E+12,0.007109121,4.57E+12,-0.008282434,5.03E+12
4/1/13,1569.180054,1562.170044,2753110000,-0.004467308,0.004050239,5.17E+12,-0.000575555,4.56E+12,0.007785111,4.47E+12,-0.003340039,4.94E+12,0.007109121,4.57E+12
4/2/13,1562.170044,1570.25,3312160000,0.005172264,-0.004467308,4.31E+12,0.004050239,5.17E+12,-0.000575555,4.56E+12,0.007785111,4.47E+12,-0.003340039,4.94E+12
4/3/13,1570.25,1553.689941,4060610000,-0.010546129,0.005172264,5.19E+12,-0.004467308,4.31E+12,0.004050239,5.17E+12,-0.000575555,4.56E+12,0.007785111,4.47E+12
4/4/13,1553.689941,1559.97998,3350670000,0.004048452,-0.010546129,6.34E+12,0.005172264,5.19E+12,-0.004467308,4.31E+12,0.004050239,5.17E+12,-0.000575555,4.56E+12
4/5/13,1559.97998,1553.280029,3515410000,-0.004294896,0.004048452,5.22E+12,-0.010546129,6.34E+12,0.005172264,5.19E+12,-0.004467308,4.31E+12,0.004050239,5.17E+12
4/8/13,1553.26001,1563.069946,2887120000,0.006315708,-0.004294896,5.47E+12,0.004048452,5.22E+12,-0.010546129,6.34E+12,0.005172264,5.19E+12,-0.004467308,4.31E+12
4/9/13,1563.109985,1568.609985,3252780000,0.003518626,0.006315708,4.50E+12,-0.004294896,5.47E+12,0.004048452,5.22E+12,-0.010546129,6.34E+12,0.005172264,5.19E+12
4/10/13,1568.609985,1587.72998,3453350000,0.012189133,0.003518626,5.09E+12,0.006315708,4.50E+12,-0.004294896,5.47E+12,0.004048452,5.22E+12,-0.010546129,6.34E+12
4/11/13,1587.72998,1593.369995,3393950000,0.003552251,0.012189133,5.45E+12,0.003518626,5.09E+12,0.006315708,4.50E+12,-0.004294896,5.47E+12,0.004048452,5.22E+12
4/12/13,1593.300049,1588.849976,3206290000,-0.002792991,0.003552251,5.40E+12,0.012189133,5.45E+12,0.003518626,5.09E+12,0.006315708,4.50E+12,-0.004294896,5.47E+12
4/15/13,1588.839966,1552.359985,4660130000,-0.022960136,-0.002792991,5.10E+12,0.003552251,5.40E+12,0.012189133,5.45E+12,0.003518626,5.09E+12,0.006315708,4.50E+12
4/16/13,1552.359985,1574.569946,3654700000,0.014307223,-0.022960136,7.32E+12,-0.002792991,5.10E+12,0.003552251,5.40E+12,0.012189133,5.45E+12,0.003518626,5.09E+12
4/17/13,1574.569946,1552.01001,4250310000,-0.014327681,0.014307223,5.71E+12,-0.022960136,7.32E+12,-0.002792991,5.10E+12,0.003552251,5.40E+12,0.012189133,5.45E+12
4/18/13,1552.030029,1541.609985,3890800000,-0.006713816,-0.014327681,6.64E+12,0.014307223,5.71E+12,-0.022960136,7.32E+12,-0.002792991,5.10E+12,0.003552251,5.40E+12
4/19/13,1541.609985,1555.25,3569870000,0.008847903,-0.006713816,6.02E+12,-0.014327681,6.64E+12,0.014307223,5.71E+12,-0.022960136,7.32E+12,-0.002792991,5.10E+12
4/22/13,1555.25,1562.5,2979880000,0.00466163,0.008847903,5.53E+12,-0.006713816,6.02E+12,-0.014327681,6.64E+12,0.014307223,5.71E+12,-0.022960136,7.32E+12
4/23/13,1562.5,1578.780029,3565150000,0.010419219,0.00466163,4.65E+12,0.008847903,5.53E+12,-0.006713816,6.02E+12,-0.014327681,6.64E+12,0.014307223,5.71E+12
4/24/13,1578.780029,1578.790039,3598240000,6.34E-06,0.010419219,5.60E+12,0.00466163,4.65E+12,0.008847903,5.53E+12,-0.006713816,6.02E+12,-0.014327681,6.64E+12
4/25/13,1578.930054,1585.160034,3908580000,0.003945697,0.00000634,5.68E+12,0.010419219,5.60E+12,0.00466163,4.65E+12,0.008847903,5.53E+12,-0.006713816,6.02E+12
4/26/13,1585.160034,1582.23999,3198620000,-0.001842113,0.003945697,6.18E+12,0.00000634,5.68E+12,0.010419219,5.60E+12,0.00466163,4.65E+12,0.008847903,5.53E+12
4/29/13,1582.339966,1593.609985,2891200000,0.007122375,-0.001842113,5.07E+12,0.003945697,6.18E+12,0.00000634,5.68E+12,0.010419219,5.60E+12,0.00466163,4.65E+12
4/30/13,1593.579956,1597.569946,3745070000,0.00250379,0.007122375,4.59E+12,-0.001842113,5.07E+12,0.003945697,6.18E+12,0.00000634,5.68E+12,0.010419219,5.60E+12
5/1/13,1597.550049,1582.699951,3530320000,-0.009295545,0.00250379,5.98E+12,0.007122375,4.59E+12,-0.001842113,5.07E+12,0.003945697,6.18E+12,0.00000634,5.68E+12
5/2/13,1582.77002,1597.589966,3366950000,0.009363297,-0.009295545,5.61E+12,0.00250379,5.98E+12,0.007122375,4.59E+12,-0.001842113,5.07E+12,0.003945697,6.18E+12
5/3/13,1597.599976,1614.420044,3603910000,0.010528335,0.009363297,5.35E+12,-0.009295545,5.61E+12,0.00250379,5.98E+12,0.007122375,4.59E+12,-0.001842113,5.07E+12
5/6/13,1614.400024,1617.5,3062240000,0.001920203,0.010528335,5.79E+12,0.009363297,5.35E+12,-0.009295545,5.61E+12,0.00250379,5.98E+12,0.007122375,4.59E+12
5/7/13,1617.550049,1625.959961,3309580000,0.005199166,0.001920203,4.95E+12,0.010528335,5.79E+12,0.009363297,5.35E+12,-0.009295545,5.61E+12,0.00250379,5.98E+12
5/8/13,1625.949951,1632.689941,3554700000,0.004145263,0.005199166,5.37E+12,0.001920203,4.95E+12,0.010528335,5.79E+12,0.009363297,5.35E+12,-0.009295545,5.61E+12
5/9/13,1632.689941,1626.670044,3457400000,-0.003687104,0.004145263,5.79E+12,0.005199166,5.37E+12,0.001920203,4.95E+12,0.010528335,5.79E+12,0.009363297,5.35E+12
5/10/13,1626.689941,1633.699951,3086470000,0.004309371,-0.003687104,5.63E+12,0.004145263,5.79E+12,0.005199166,5.37E+12,0.001920203,4.95E+12,0.010528335,5.79E+12
